pdp_url,product_name,product_code,product_price,currency,brand,images,breadcrumb,rating,review,features,product_description,ingredients,storage_instructions,warning,company_address,nutritional_information,manufacturer_address,promotion_valid_from,promotion_valid_upto,promotion_description,percentage_discount
https://www.dm.si/mivolis-bonboni-brez-sladkorja-z-izvleckom-zajblja-p4066447725230.html,"Bonboni brez sladkorja z izvlečkom žajblja, 125 g",4066447725230,1.45,EUR,Mivolis,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484927/assets/pas/images/02d964d6-a536-4b92-b4e9-6cc1cb57c935/mivolis-bonboni-brez-sladkorja-z-izvleckom-zajblja', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747485021/assets/pas/images/02bcaa3c-b686-4d45-93a7-30feac894181/mivolis-bonboni-brez-sladkorja-z-izvleckom-zajblja', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747485021/assets/pas/images/e6385ddf-0f85-4e48-b998-efb8da6d9bd2/mivolis-bonboni-brez-sladkorja-z-izvleckom-zajblja']",Prehrana > Prigrizki in sladkarije > Bonboni,4.7761,67,"brez glutena, brez laktoze, vegansko","Mivolis bonboni brez sladkorja z izvlečkom žajblja in sladili vsebujejo vitamin C. Žajbljevi bonboni z izvlečkom preizkušene žajbljeve rastline zagotavljajo prijeten užitek za grlo in žrelo. Že dva bonbona dnevno zaradi vsebnosti vitamina C prispevata k normalnemu delovanju imunskega sistema. Bonboni so brez sladkorja in so primerni za uživanje skozi vse leto, ne le v hladnih in vlažnih obdobjih.","Točno ime izdelka:  Mivolis. Bonboni brez sladkorja z izvlečkom žajblja, s sladili.  Neto količina: 125 g.   Sladila: izomalt, maltitol v sirupu, sorbitol v sirupu, steviol glikozidi (iz stevie); izvleček žajblja (0,7 %), kislina: citronska kislina, naravna aroma žajblja in limone, vitamin C, naravna aroma citrusov, sirup iz karameliziranega sladkorja. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v suhem prostoru, zaščiteno pred toploto.",Prekomerno uživanje ima lahko odvajalni učinek. Pazite na uravnoteženo in raznovrstno prehrano ter zdrav način življenja.,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '974 kJ / 234 kcal', 'Maščobe': '0 g', 'od tega nasičene maščobe': '0 g', 'Ogljikovi hidrati': '97 g', 'od tega sladkorji': '< 0,5 g', 'od tega polioli': '97 g', 'Beljakovine': '0 g', 'Sol': '0 g', 'Vitamin C': '176 mg'}",,,,,0
https://www.dm.si/dmbio-bio-susene-testenine-svedrcki-iz-pirine-moke-p4066447111392.html,"Bio sušene testenine svedrčki iz pirine moke, 500 g",4066447111392,1.75,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747476771/assets/pas/images/9ac1b695-ed5a-4023-8379-24657e91b757/dmbio-bio-susene-testenine-svedrcki-iz-pirine-moke', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747476637/assets/pas/images/63dc1116-e57a-4805-a8f1-2684a56b172b/dmbio-bio-susene-testenine-svedrcki-iz-pirine-moke']",Prehrana > Priloge > Testenine,4.8705,139,"brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","dmBio sušene testenine svedrčki so narejene iz certificirane pirine moke. Testenine so pripravljene v 4–6 minutah in so odlične z različnimi omakami, kot so paradižnikove omake ali pesto znamke dmBio. Prav tako so idealne za pripravo narastkov ali kot dodatek solatam. dmBio sušene testenine svedrčki so popolna izbira za vse, ki cenite kakovostne in okusne sestavine.","Točno ime izdelka:  dmBio, Bio sušene testenine svedrčki iz pirine moke.  Neto količina: 500 g.   MOKA IZ PŠENICE PIRE* tipa 812. *iz ekološke pridelave.  OPOZORILO: Lahko vsebujejo sledi JAJC in VOLČJEGA BOBA.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v suhem prostoru, zaščiteno pred toploto.",,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.517 kJ / 358 kcal', 'Maščobe': '1,8 g', 'od tega nasičene maščobe': '0,4 g', 'Ogljikovi hidrati': '72 g', 'od tega sladkorji': '3,1 g', 'Prehranske vlaknine': '2,8 g', 'Beljakovine': '12 g', 'Sol': '< 0,01 g'}",,,,,0
https://www.dm.si/dmbio-bio-pita-kruh-p4066447756647.html,"Bio pita kruh, 320 g",4066447756647,2.25,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747485978/assets/pas/images/41154331-a45b-426c-913f-1d2c5bf34977/dmbio-bio-pita-kruh']",Prehrana > Zajtrk > Kruh in žemljice,3.9643,84,"brez konzervansov, brez arom, brez laktoze, bio, brez barvil, vegansko","dmBio bio pita kruh je popolna izbira za vse, ki iščejo okusen in vsestranski kruh. Ta veganski izdelek je narejen iz skrbno izbranih sestavin iz ekološke pridelave, kar zagotavlja visoko kakovost in odličen okus. Pita kruh je idealen za pripravo sendvičev, kot priloga k jedem ali za uživanje z različnimi namazi. Odkrijte naravno okusnost dmBio bio pita kruha in popestrite svoje obroke.","Točno ime izdelka:  dmBio, Bio pšenični nizek kruh za dopeko in polnjenje.  Neto količina: 320 g (4 x 80 g).  71 % PŠENIČNA MOKA*, voda, kvas*, alkoholni kis, sol. *Iz ekološke pridelave.  OPOZORILO: Lahko vsebuje sledi drugih ŽIT, ki vsebujejo GLUTEN. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v suhem prostoru, zaščiteno pred toploto. Vsebino odprte embalaže hranite v hladilniku in jo porabite v 3 dneh.",,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.037 kJ / 245 kcal', 'Maščobe': '1 g', 'od tega nasičene maščobe': '0,2 g', 'Ogljikovi hidrati': '49 g', 'od tega sladkorji': '1,9 g', 'Prehranske vlaknine': '3 g', 'Beljakovine': '8,4 g', 'Sol': '1 g'}",,,,,0
https://www.dm.si/dmbio-bio-sadni-sok-iz-vec-vrst-sadja-p4058172227448.html,"Bio sadni sok iz več vrst sadja, 245 ml",4058172227448,2.19,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747450216/assets/pas/images/7f1ca3d1-91ee-44dd-a99d-e4d7d45fe2de/dmbio-bio-sadni-sok-iz-vec-vrst-sadja']",Prehrana > Napitki > Sadni sokovi,4.9231,78,"vegetarijansko, bio, vegansko","mBio Bio sadni sok iz več vrst sadja združuje okus jabolka, bezga, aronije in malin. Ta osvežujoč napitek je narejen iz skrbno izbranih ekoloških sestavin, ki zagotavljajo naravno sladkost in bogat okus. Sok je brez dodanih sladkorjev in umetnih arom, kar ga naredi idealnega za zdrav prigrizek ali osvežitev kadarkoli čez dan. Primeren je za vegane in vse, ki cenijo kakovostne bio izdelke. Uživajte v naravnem okusu sadja z dmBio sadnim sokom.","Točno ime izdelka:  dmBio. Bio sadni sok iz več vrst sadja. Z jabolkom, bezgom, aronijo in malinami.  Neto količina: 245 ml.   50 % jabolčni sok* in jabolčna kaša*, 20 % rdeči grozdni sok*, 15 % malinova kaša*, 6 % bananina kaša*, 4 % sok iz bezgovih jagod*, 4 % aronijin sok*, 1 % limonin sok*. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Geöffnete Flasche kühl aufbewahren und innerhalb von 2 Tagen aufbrauchen.,,"dm drogerie markt d.o.o. Litostrojska 48, 1000 Ljubljana info@dm.si","{'Energijska vrednost': '196 kJ / 46 kcal', 'Maščobe': '< 0,1 g', 'od tega nasičene maščobe': '< 0,1 g', 'Ogljikovi hidrati': '10 g', 'od tega sladkorji': '10 g', 'Prehranske vlaknine': '1,1 g', 'Beljakovine': '0,2 g', 'Sol': '< 0,01 g'}",,,,,0
https://www.dm.si/dmbio-bio-curry-zelenjavna-omaka-na-tajski-nacin-p4066447675887.html,"Bio curry zelenjavna omaka na tajski način, 325 ml",4066447675887,1.75,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484481/assets/pas/images/8655bc5f-dfb0-4b0b-bd32-054ac80d2224/dmbio-bio-curry-zelenjavna-omaka-na-tajski-nacin']",Prehrana > Pripravljene jedi in konzerve > Hitro pripravljene jedi,4.3857,140,"brez konzervansov, brez arom, vegetarijansko, bio, brez barvil, vegansko","dmBio curry zelenjavna omaka je popolna izbira za ljubitelje tajske kuhinje. Ta blago aromatična omaka je pripravljena iz skrbno izbranih ekoloških sestavin, ki prinašajo pristno in nežno začinjenost. Veganski izdelek je idealen za pripravo različnih jedi, kot so riž, zelenjava ali tofu, in zagotavlja bogat okus brez živalskih sestavin. Uživajte v eksotičnem okusu dmBio curry zelenjavne omake in popestrite svoj jedilnik z zdravimi in okusnimi obroki.","Točno ime izdelka:  dmBio. Bio curry kokosova omaka.  Neto količina: 325 ml.  Voda, jabolčna kaša*, čebula*, 5 % rdeča paprika*, 4,8 % koščki korenja* (99 % korenje*, antioksidant: citronska kislina), 4,5 % mleti kokos*, surovi trsni sladkor*, paradižnikova kaša*, 2,5 %  rumena paprika*, 2,5 % kokosova moka*, koruzni škrob*, 1,3 % zelena paprika*, sončnično olje*, 1,25 % kari* (mešanica začimb), morska sol, 0,75 % zgoščeni ananasov sok*, zgoščeni limonin sok*, gostilo: guar gumi *, kurkuma*, orientalska kumina*, čili*, črni poper*. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v suhem in hladnem prostoru, zaščiteno pred svetlobo. Vsebino odprte embalaže hranite v hladilniku in jo porabite v 3 dneh.",,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '464 kJ / 111 kcal', 'Maščobe': '6,5 g', 'od tega nasičene maščobe': '4,6 g', 'Ogljikovi hidrati': '11 g', 'od tega sladkorji': '8,6 g', 'Prehranske vlaknine': '2,4 g', 'Beljakovine': '1,1 g', 'Sol': '1,3 g'}",,,,,0
https://www.dm.si/dontodent-zvecilni-gumiji-brez-sladkorja-fresh-eucalyptus-p4067796064247.html,"Žvečilni gumiji brez sladkorja FRESH EUCALYPTUS, 50 kos",4067796064247,1.75,EUR,Dontodent,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747486980/assets/pas/images/1649b79f-54cd-4a56-bfb4-af2be00ef9c9/dontodent-zvecilni-gumiji-brez-sladkorja-fresh-eucalyptus', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747486890/assets/pas/images/07bb6c45-acd6-48d5-8883-713cc87f8a48/dontodent-zvecilni-gumiji-brez-sladkorja-fresh-eucalyptus', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747486981/assets/pas/images/9f8cc7b6-8d80-4339-94fa-5d8b68d18c39/dontodent-zvecilni-gumiji-brez-sladkorja-fresh-eucalyptus', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487247/assets/pas/images/cbd0ff47-ea28-48b4-a51e-89e9a497f2d0/dontodent-zvecilni-gumiji-brez-sladkorja-fresh-eucalyptus']",Prehrana > Prigrizki in sladkarije > Žvečilni gumiji,4.5484,62,"brez glutena, vegansko","Osvežite svoj dih z žvečilnimi gumiji Dontodent Fresh Eucalyptus! Žvečilni gumiji brez sladkorja z okusom evkaliptusa in mentola so popolna izbira za vsakodnevno nego ustne higiene. Veganski izdelek brez glutena in aspartama prispeva k ohranjanju mineralizacije zob in nevtralizaciji kislin v zobnih oblogah, če jih žvečite vsaj 20 minut po jedi ali pitju. Poleg tega zmanjšujejo suhost v ustih. Privoščite svojim ustom svežino in zdravje z žvečilnimi gumiji Dontodent!","Točno ime izdelka:  Dontodent. FRESH EUCALYPTUS. Žvečilni gumiji brez sladkorja z okusom evkaliptusa in mentola, s sladili.  Neto količina: 72 g (50 kosov).   Sladila (sorbitol, izomalt, maltitol, sukraloza), gumijeva baza (vsebuje antioksidant: izvleček, bogat s tokoferolom), arome, sredstvo za ohranjanje vlage (glicerol), gostilo (gumi arabikum), sredstvo za glaziranje (karnauba vosek), barvilo (bakrovi kompleksi klorofilov in klorofilinov). Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,Prekomerno uživanje ima lahko odvajalni učinek.,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '710 kJ / 170 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '0,1 g', 'Ogljikovi hidrati': '70 g', 'od tega sladkorji': '0,1 g', 'od tega polioli': '72 g', 'Prehranske vlaknine': '0,9 g', 'Beljakovine': '< 0,5 g', 'Sol': '0,01 g'}",,,,,0
https://www.dm.si/dmbio-bio-sadna-rezina-z-jagodicevjem-p4066447218534.html,"Bio sadna rezina z jagodičevjem, 40 g",4066447218534,1.25,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747478292/assets/pas/images/3750d0c2-0939-497c-bd5a-ef0839f4190d/dmbio-bio-sadna-rezina-z-jagodicevjem', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747478237/assets/pas/images/dc2a92ad-b1c5-4ccc-abdd-34fc09c04d59/dmbio-bio-sadna-rezina-z-jagodicevjem', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747478004/assets/pas/images/197efc55-1049-4b68-a76c-b4c6ed4d2875/dmbio-bio-sadna-rezina-z-jagodicevjem', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747478238/assets/pas/images/f259ba12-5b67-42de-b60b-d83c5e21d32f/dmbio-bio-sadna-rezina-z-jagodicevjem']",Prehrana > Prigrizki in sladkarije > Sadne in žitne ploščice,4.4625,80,"brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","Sadna rezina z jagodičevjem dmBio ima posebno nežno proizvodnjo in predelavo, prav tako pa ne vsebuje nobenih gensko spremenjenih organizmov ali arom. Bio rezina z jagodičevjem je brez mleka in brez jajc.",,"Hraniti v suhem prostoru, zaščiteno pred toploto.","Lahko vsebuje sledi MANDLJEV, LEŠNIKOV in INDIJSKIH OREŠČKOV. Lahko vsebuje delce pečk in lupin.",dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.327 kJ / 314 kcal', 'Maščobe': '3,2 g', 'od tega nasičene maščobe': '1,4 g', 'Ogljikovi hidrati': '66 g', 'od tega sladkorji': '59 g', 'Prehranske vlaknine': '6,4 g', 'Beljakovine': '2,1 g', 'Sol': '0,03 g'}",,,,,0
https://www.dm.si/dmbio-bio-mesanica-zeliscnega-caja-z-zacimbami-chai-klassik-20-x-2-g-p4066447518450.html,"Bio mešanica zeliščnega čaja z začimbami Chai Klassik (20 x 2 g), 40 g",4066447518450,2.35,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747482793/assets/pas/images/e2032913-13ed-4add-8df7-d4b2080e2721/dmbio-bio-mesanica-zeliscnega-caja-z-zacimbami-chai-klassik-20-x-2-g', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747482794/assets/pas/images/7d68a1b3-d657-4d7e-8c6f-c35d874ddd80/dmbio-bio-mesanica-zeliscnega-caja-z-zacimbami-chai-klassik-20-x-2-g', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747482926/assets/pas/images/d5855ef6-155c-46d9-8e4e-3c66376886f1/dmbio-bio-mesanica-zeliscnega-caja-z-zacimbami-chai-klassik-20-x-2-g', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747483116/assets/pas/images/80e4e429-841c-483e-aaa1-ff35fd8d128c/dmbio-bio-mesanica-zeliscnega-caja-z-zacimbami-chai-klassik-20-x-2-g']","Prehrana > Kava, čaj in kakav > Čaj",4.597,134,"brez glutena, brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","dmBio Bio mešanica zeliščnega čaja z začimbami Chai Klassik prinaša bogat okus cimeta, ingverja in kardamoma. Ta aromatična mešanica je idealna za ljubitelje začimbnih čajev, saj združuje skrbno izbrane ekološke sestavine. Čaj je veganski in ne vsebuje umetnih dodatkov, kar zagotavlja naravno in pristno doživetje. Priprava je enostavna – vrečko prelijte z vrelo vodo in pustite stati 5-8 minut. Uživajte v trenutku sprostitve z dmBio Chai Klassik.","Točno ime izdelka:  dmBio. Bio mešanica zeliščnega čaja z začimbami Chai Klassik.  Neto količina: 40 g (20 filter vrečk po 2 g).   68 % cimet*, 7 % pražena korenina cikorije*, 6 % ingver*, 5 % rooibos*, 5 % koščki divjega jabolka*, 4 % kardamom*, 3 % klinčki*, črni poper*. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Hraniti v suhem in hladnem prostoru.,Pomembno opozorilo: Čaj vedno prelijte z vrelo vodo in pustite stati vsaj 5 minut. Le tako boste dobili neškodljivo živilo. Pazite na raznoliko in uravnoteženo prehrano.,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,,,,,,0
https://www.dm.si/l-angelica-sproscujoci-vecerni-zeliscni-caj-18-x-1-55-g-p8017331094860.html,"Sproščujoči večerni zeliščni čaj (18 x 1,55 g), 18 vr",8017331094860,2.95,EUR,L'ANGELICA,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747522762/assets/pas/images/4b5935eb-9d36-4c26-aa9b-fd37fed05e2f/l-angelica-sproscujoci-vecerni-zeliscni-caj-18-x-1-55-g']","Prehrana > Kava, čaj in kakav > Čaj",0.0,0,"brez glutena, brez laktoze, vegetarijansko, vegansko","L'Angelica aktivni sproščujoči večerni zeliščni čaj je zasnovan za spodbujanje sprostitve in duševnega dobrega počutja. Skrbno izbrana zdravilna zelišča, kot so melisa, kamilica in sivka, pomagajo doseči mir in sprostitev. Čaj je idealen za uživanje čez dan ali zvečer pred spanjem, glede na želeni učinek. Primeren je za ljudi s celiakijo in vegane, saj ne vsebuje laktoze. Privoščite si trenutek sprostitve s skodelico tega čaja.","Točno ime izdelka:  L'Angelica, aktivni sproščujoči večerni zeliščni čaj.  Neto vsebina: 27,9 g - 18 filter vrečk.   Kamilica (Matricaria chamomilla L. - cvet) 44,4 %, melisa (Melissa officinalis L. - list) 22,2 %, limonina lupina (Citrus limon) Burm. F. - plod), pasijonka (Passiflora incarnata L. - nadzemni deli s cvetovi), sivka (Lavandula officinalis Chaix - cvet) 5,6 %. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Conservare in luogo fresco e asciutto,Si consiglia di assumere fino a un massimo di 2 filtri di tisana al giorno ogni volta che se ne sente il bisogno.,"Gaps d.o.o. Kranjska cesta 24, Naklo Tel.: +38659099988 info@gaps.si",,Proizvedeno v Italiji.,,,,0
https://www.dm.si/dmbio-bio-curry-zelenjavna-omaka-na-indijski-nacin-p4058172469558.html,"Bio curry zelenjavna omaka na indijski način, 325 ml",4058172469558,1.75,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747451775/assets/pas/images/eca1d142-4474-49ae-85cf-a51da7573299/dmbio-bio-curry-zelenjavna-omaka-na-indijski-nacin']",Prehrana > Omake in začimbe > Omake,4.0,30,"vegetarijansko, bio, vegansko","dmBio curry zelenjavna omaka je odlična izbira za ljubitelje indijske kuhinje. Ta veganska omaka je pripravljena iz skrbno izbranih ekoloških sestavin, ki zagotavljajo pristno in bogato aromo. Kremasta in pikantna omaka je popolna za popestritev vaših najljubših jedi, kot so riž, zelenjava ali tofu. Ne vsebuje živalskih sestavin, zato je primerna za vegane in vse, ki iščejo zdravo in okusno alternativo. Uživajte v bogatem okusu dmBio curry zelenjavne omake in razveselite svoje brbončice.","Točno ime izdelka:  dmBio. Bio curry zelenjavna omaka.  Neto količina: 325 ml.  Voda, 26 % paradižnik*, 7 % koščki korenja* (korenje*, antioksidant: citronska kislina), 6 % paradižnikova kaša*, 6 % rdeča paprika*, 6 % mleti kokos*, 3,8 % čebula*, 3,6 % fižol*, koruzni škrob*, 2 % rumena paprika*, začimbe* (koriander*, orientalska kumina*, ingver*, sladka paprika*, semena triplata*, česen*, GORČIČNA MOKA*, čili*), morska sol, surovi trsni sladkor*, curry* (koriander*, kurkuma*, GORČIČNA MOKA*, semena triplata*, komarček*, morska sol, čebula*, čili*, ingver*, orientalska kumina*, cimet*, česen*), sončnično olje*, zgoščeni korenčkov sok*, 0,6 % INDIJSKI OREŠČKI*, zgoščeni limonin sok*. *Iz ekološke pridelave.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v hladnem, suhem in temnem prostoru. Vsebino odprte embalaže hranite v hladilniku in jo porabite v 3 dneh.",,"dm-drogerie markt GmbH + Co. KG Am dm-Platz 1, DE-76227 Karlsruhe","{'Energijska vrednost': '394 kJ / 95 kcal', 'Maščobe': '5,5 g', 'od tega nasičene maščobe': '3,6 g', 'Ogljikovi hidrati': '8,3 g', 'od tega sladkorji': '5,3 g', 'Prehranske vlaknine': '2,6 g', 'Beljakovine': '1,6 g', 'Sol': '1,4 g'}","Poreklo zelenjave: EU in zunaj EU. , Proizvedeno v Nemčiji.",,,,0
